Class,Image,Systematics,Otolith_type,Otolith_side,Description,Sampling_location,Depth ,Vernacular name,Habitat
Nemipterus sp,R_N_sp2_Image008.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or angled. Excisura wide with notch shallow, acute or poorly defined. Posterior region: round",,,,shallow marine
Nemipterus sp,R_N_sp2_Image009.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or angled. Excisura wide with notch shallow, acute or poorly defined. Posterior region: round",,,,shallow marine
Nemipterus sp,R_N_sp2_Image010.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or angled. Excisura wide with notch shallow, acute or poorly defined. Posterior region: round",,,,shallow marine
Nemipterus sp,R_N_sp2_Image011.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or angled. Excisura wide with notch shallow, acute or poorly defined. Posterior region: round",,,,shallow marine
Nemipterus sp,R_N_sp2_Image012.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or angled. Excisura wide with notch shallow, acute or poorly defined. Posterior region: round",,,,shallow marine
Nemipterus sp,R_N_sp2_Image013.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or angled. Excisura wide with notch shallow, acute or poorly defined. Posterior region: round",,,,shallow marine
Nemipterus sp,R_N_sp2_Image014.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or angled. Excisura wide with notch shallow, acute or poorly defined. Posterior region: round",,,,shallow marine
Nemipterus sp,R_N_sp2_Image015.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or angled. Excisura wide with notch shallow, acute or poorly defined. Posterior region: round",,,,shallow marine
Nemipterus sp,R_N_sp2_Image016.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or angled. Excisura wide with notch shallow, acute or poorly defined. Posterior region: round",,,,shallow marine
Nemipterus sp,R_N_sp3_Image001.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image002.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image003.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image004.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image005.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image006.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image007.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image008.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image009.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image010.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image011.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp3_Image012.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt, Rostrum blunt and antirostrum poorly defined or blunt. Excisura wide with notch shallow, wide or poorly defined. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp4_Image001.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp4_Image002.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp4_Image003.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp4_Image004.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp4_Image005.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp4_Image006.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp4_Image007.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp4_Image008.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round to double-peaked",,,,shallow marine
Nemipterus sp,R_N_sp4_Image009.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round to double-peaked",,,,shallow marine
