path,source,true_label,assign_class,maha_min,pca_residual,knn_mean
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (18).tif,Test,Uranoscopus sp,Uranoscopus sp,33.883602,1.4343082,2.445945987257262
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (19).tif,Test,Uranoscopus sp,Uranoscopus sp,32.648182,1.3834394,2.443947699780367
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (2).tif,Test,Uranoscopus sp,Uranoscopus sp,38.22891,1.3302978,2.4481194893285134
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (20).tif,Test,Uranoscopus sp,Uranoscopus sp,30.750029,1.309479,2.395326631779574
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (21).tif,Test,Uranoscopus sp,Uranoscopus sp,62.0843,2.2257645,4.4912968678425775
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (22).tif,Test,Uranoscopus sp,Uranoscopus sp,41.839527,1.7143058,2.973316934108734
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (23).tif,Test,Uranoscopus sp,Uranoscopus sp,40.008644,1.5734268,2.6883426256131155
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (24).tif,Test,Uranoscopus sp,Uranoscopus sp,82.08414,2.845935,5.510086002349854
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (25).tif,Test,Uranoscopus sp,Uranoscopus sp,79.8822,3.1221912,5.461826829092155
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (26).tif,Test,Uranoscopus sp,Uranoscopus sp,63.22271,2.4863331,4.248856122322567
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (27).tif,Test,Uranoscopus sp,Uranoscopus sp,54.96718,2.1763203,3.7722863829135895
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (28).tif,Test,Uranoscopus sp,Uranoscopus sp,57.311687,2.321944,3.909326070547104
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (29).tif,Test,Uranoscopus sp,Uranoscopus sp,53.66348,2.210129,3.650629202837847
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (3).tif,Test,Uranoscopus sp,Uranoscopus sp,33.101803,1.3676649,2.4203372342537866
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (30).tif,Test,Uranoscopus sp,Uranoscopus sp,47.3663,2.0813582,3.4510978515474995
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (31).tif,Test,Uranoscopus sp,Uranoscopus sp,57.747868,2.088912,3.5562066022321086
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (32).tif,Test,Uranoscopus sp,Uranoscopus sp,45.435726,1.9067966,3.315843130350113
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (33).tif,Test,Uranoscopus sp,Uranoscopus sp,46.3688,1.9332469,3.3715710580348968
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (34).tif,Test,Uranoscopus sp,Uranoscopus sp,45.17723,1.9918233,3.1185995495319365
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (35).tif,Test,Uranoscopus sp,Uranoscopus sp,47.00056,2.052878,3.148820814604662
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (36).tif,Test,Uranoscopus sp,Uranoscopus sp,45.703487,1.995277,3.110096864218615
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (37).tif,Test,Uranoscopus sp,Uranoscopus sp,54.20338,2.0273118,3.337034853252669
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (38).tif,Test,Uranoscopus sp,Uranoscopus sp,41.43291,1.8887911,2.9580670130252837
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (39).tif,Test,Uranoscopus sp,Uranoscopus sp,42.810413,1.8445169,2.998770508284472
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (4).tif,Test,Uranoscopus sp,Uranoscopus sp,49.865078,1.4780093,2.7361063170433044
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (40).tif,Test,Uranoscopus sp,Uranoscopus sp,43.67367,1.9099287,3.0369833397865293
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (41).tif,Test,Uranoscopus sp,Uranoscopus sp,44.85324,1.8987594,3.123841689380904
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (5).tif,Test,Uranoscopus sp,Uranoscopus sp,43.75574,1.4025967,2.5388709568977355
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (6).tif,Test,Uranoscopus sp,Uranoscopus sp,38.162693,1.5097021,2.5117234344809254
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (7).tif,Test,Uranoscopus sp,Uranoscopus sp,31.127083,1.3813926,2.4559367907047274
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (8).tif,Test,Uranoscopus sp,Uranoscopus sp,35.772324,1.37732,2.4715517384957297
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (9).tif,Test,Uranoscopus sp,Uranoscopus sp,34.5041,1.488591,2.518430302853487
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (1).tif,Test,Uranoscopus sp,Uranoscopus sp,60.86043,2.2537503,3.9766404533386233
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (10).tif,Test,Uranoscopus sp,Uranoscopus sp,53.740475,2.0835817,3.5718874429327774
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (11).tif,Test,Uranoscopus sp,Uranoscopus sp,52.945972,2.146786,3.5976216386036945
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (12).tif,Test,Uranoscopus sp,Uranoscopus sp,53.950783,2.1358054,3.6638085268216205
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (13).tif,Test,Uranoscopus sp,Uranoscopus sp,55.729588,2.156943,3.7376138933031755
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (14).tif,Test,Uranoscopus sp,Uranoscopus sp,45.262398,1.9299253,3.5295983326435088
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (15).tif,Test,Uranoscopus sp,Uranoscopus sp,39.807194,1.7700169,3.1938502402632434
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (16).tif,Test,Uranoscopus sp,Uranoscopus sp,42.80523,1.9043369,3.3645071633188923
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (17).tif,Test,Uranoscopus sp,Uranoscopus sp,41.32655,1.9360964,3.3591285061836245
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (18).tif,Test,Uranoscopus sp,Uranoscopus sp,44.134182,1.9312654,3.428819729089737
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (19).tif,Test,Uranoscopus sp,Uranoscopus sp,41.042473,1.8601052,3.2912640777989726
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (2).tif,Test,Uranoscopus sp,Uranoscopus sp,73.37893,2.7991745,4.903730092048645
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (20).tif,Test,Uranoscopus sp,Uranoscopus sp,43.583813,1.9631126,3.445567858219147
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (21).tif,Test,Uranoscopus sp,Uranoscopus sp,45.777996,2.0488882,3.569589851612948
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (22).tif,Test,Uranoscopus sp,Uranoscopus sp,32.85537,1.3754231,2.5094107778023704
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (23).tif,Test,Uranoscopus sp,Uranoscopus sp,34.593536,1.416057,2.5411579878281576
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (24).tif,Test,Uranoscopus sp,Uranoscopus sp,33.224007,1.4057593,2.5557757890224457
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (25).tif,Test,Uranoscopus sp,Uranoscopus sp,36.061974,1.4791486,2.5927342784404757
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (26).tif,Test,Uranoscopus sp,Uranoscopus sp,35.165035,1.4298075,2.5625281131267545
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (27).tif,Test,Uranoscopus sp,Uranoscopus sp,36.214615,1.492899,2.6250733697414397
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (28).tif,Test,Uranoscopus sp,Uranoscopus sp,39.8429,1.6341785,2.802940540313721
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (29).tif,Test,Uranoscopus sp,Uranoscopus sp,40.702244,1.6524483,2.8645851147174834
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (3).tif,Test,Uranoscopus sp,Uranoscopus sp,31.275316,1.2808027,2.4955825555324553
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (30).tif,Test,Uranoscopus sp,Uranoscopus sp,40.419743,1.5959651,2.8605928480625153
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (31).tif,Test,Uranoscopus sp,Uranoscopus sp,39.435894,1.5892552,2.794296189546585
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (32).tif,Test,Uranoscopus sp,Uranoscopus sp,34.65417,1.3481709,2.6645748376846314
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (33).tif,Test,Uranoscopus sp,Uranoscopus sp,32.478947,1.273214,2.5816349148750306
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (34).tif,Test,Uranoscopus sp,Uranoscopus sp,33.14467,1.292925,2.5905655701487262
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (35).tif,Test,Uranoscopus sp,Uranoscopus sp,34.238037,1.3231701,2.572937397956848
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (36).tif,Test,Uranoscopus sp,Uranoscopus sp,33.920197,1.3571794,2.536144495010376
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (37).tif,Test,Uranoscopus sp,Uranoscopus sp,32.96666,1.2968391,2.4901852941513063
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (38).tif,Test,Uranoscopus sp,Uranoscopus sp,31.319921,1.256582,2.450356623308311
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (39).tif,Test,Uranoscopus sp,Uranoscopus sp,33.270668,1.2499127,2.4898948914956076
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (4).tif,Test,Uranoscopus sp,Uranoscopus sp,76.513275,3.1941187,4.991516955646773
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (40).tif,Test,Uranoscopus sp,Uranoscopus sp,33.174805,1.3723819,2.5236625893067344
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (41).tif,Test,Uranoscopus sp,Uranoscopus sp,31.427708,1.2841448,2.4668541765213012
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (5).tif,Test,Uranoscopus sp,Uranoscopus sp,64.764145,2.5357265,4.516587875637312
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (6).tif,Test,Uranoscopus sp,Uranoscopus sp,48.090645,2.0229475,3.3701514518260955
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (7).tif,Test,Uranoscopus sp,Uranoscopus sp,50.500286,2.0371475,3.441361014842987
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (8).tif,Test,Uranoscopus sp,Uranoscopus sp,48.57936,1.9681947,3.3185471577595695
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_R (9).tif,Test,Uranoscopus sp,Uranoscopus sp,49.57169,2.0213056,3.372455423252235
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image001.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,112.858536,5.478255,21.19128257751465
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image002.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,112.404465,5.4798183,20.723325538635255
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image003.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,110.61091,5.4876423,20.846767807006835
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image004.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,105.03,9.156656,21.779221611022948
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image005.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,100.23589,6.0504413,20.878302993774415
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image006.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,101.52825,5.578298,20.340270118713377
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image007.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,90.43648,7.157703,23.247830810546876
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image008.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,92.25392,7.3167877,23.28156555175781
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image009.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,91.19169,7.3576035,23.449865036010742
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/L_sp1_Image010.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,91.88492,7.2729397,23.339888648986815
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image001.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,99.38147,7.621136,22.436535873413085
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image002.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,99.62362,7.6529284,22.492542381286622
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image003.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,99.27838,7.583987,22.407785911560058
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image004.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,100.89227,7.6211376,22.37320457458496
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image005.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,65.499954,7.533082,24.408430671691896
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image006.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,83.054436,8.056871,22.04369171142578
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image007.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,104.32658,5.9738264,19.495592155456542
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image008.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,102.829124,5.901278,19.264100341796876
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image009.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,104.54695,5.918871,19.34325729370117
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image010.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,115.7381,5.418983,19.101132221221924
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image011.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,114.74902,5.4542613,19.015267734527587
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species1/R_sp1_Image012.jpg,OOD,OOD_deepsea_Species1,Neomerinthe erostris,112.91387,5.4686565,19.201730422973633
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species2/R_Sp2_Image001.jpg,OOD,OOD_deepsea_Species2,Neomerinthe erostris,71.27455,8.386799,22.586083908081054
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species2/R_Sp2_Image002.jpg,OOD,OOD_deepsea_Species2,Neomerinthe erostris,70.58311,8.410404,22.582469940185547
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species2/R_Sp2_Image003.jpg,OOD,OOD_deepsea_Species2,Neomerinthe erostris,70.69247,8.466353,22.717779693603514
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species2/R_Sp2_Image004.jpg,OOD,OOD_deepsea_Species2,Neomerinthe erostris,72.7757,8.421126,22.84512062072754
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/L_sp4_Image001.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,157.20427,9.642485,28.05669692993164
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/L_sp4_Image002.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,128.53592,6.5643063,19.48493194580078
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/L_sp4_Image003.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,145.47815,6.7058725,19.426381645202635
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/L_sp4_Image004.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,133.87325,6.340795,18.458809204101563
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/L_sp4_Image005.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,133.09378,6.277978,18.38689697265625
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/L_sp4_Image006.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,105.53313,6.835712,19.672982444763182
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/L_sp4_Image007.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,105.724915,6.858633,19.69010223388672
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/L_sp4_Image008.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,108.34312,6.8207006,19.541487770080565
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/R_sp4_Image001.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,169.37743,6.660016,16.56550500869751
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/R_sp4_Image002.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,188.0546,9.779904,23.28911880493164
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/R_sp4_Image003.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,188.90778,9.826505,23.42018524169922
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/R_sp4_Image004.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,186.97508,9.794371,23.47181640625
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/R_sp4_Image005.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,187.40903,9.784039,23.41160285949707
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species4/R_sp4_Image006.jpg,OOD,OOD_deepsea_Species4,Neomerinthe erostris,171.33891,6.399232,16.518214588165282
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image001.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,140.1051,8.873583,30.48500274658203
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image002.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,137.66782,8.886065,30.58808738708496
/home/reshma/Otolith/otolith_Final/OOD/deepsea/Species5/L_sp5_Image003.jpg,OOD,OOD_deepsea_Species5,Neomerinthe erostris,138.81046,8.905856,30.639613914489747
